Name,Fold,Family,Err
GT69-u|AAY89392|C.gattiiVGIR265_Fungi,u,GT69-u,0.5471623539924622
GT69-u|AAC13946|C.neoformans_Fungi,u,GT69-u,0.39544546604156494
GT73-u|AIE00872|K.pneumoniaesubsppneumoniaeKP5-1_Bacteria,u,GT73-u,0.4954163134098053
GT48-u|ABX80511|C.parapsilosis_Fungi,u,GT48-u,0.27949923276901245
GT48-u|AAF34719|C.glabrataATCC90876_Fungi,u,GT48-u,0.27720436453819275
GT73-u|AFN85587|E.coli81009_Bacteria,u,GT73-u,0.5740975141525269
GT42-u|AAG43979|C.jejuniATCC43432_Bacteria,u,GT42-u,0.49437469244003296
GT89-u|ADL11403|C.pseudotuberculosisC231_Bacteria,u,GT89-u,0.32594406604766846
GT48-u|ADO14232|C.glabrataCBS138_Fungi,u,GT48-u,0.2932991683483124
GT89-u|AET21135|M.tuberculosisvariantbovisBCGstrMexico_Bacteria,u,GT89-u,0.3169346749782562
GT53-u|AKP07770|C.pseudotuberculosis262_Bacteria,u,GT53-u,0.4439179599285126
GT44-u|QCV10367|E.coliO157H7ECP17-1298_Bacteria,u,GT44-u,0.47192004323005676
GT53-u|AGL33304|M.tuberculosisEAI5NITR206_Bacteria,u,GT53-u,0.36779120564460754
GT26-u|AAU20247|B.cereusE33L_Bacteria,u,GT26-u,0.6853463649749756
GT97-u|ABW93688|N.meningitidisWNTP118-13ST-22_Bacteria,u,GT97-u,0.5672954320907593
GT71-u|AJR81324|S.cerevisiaeYJM451_Fungi,u,GT71-u,0.3047739565372467
GT71-u|AJP83164|S.cerevisiaeYJM1418_Fungi,u,GT71-u,0.2971985340118408
GT76-u|AHY74490|S.cerevisiaeYJM993_Fungi,u,GT76-u,0.5238041281700134
GT71-u|AJT08527|S.cerevisiaeYJM627_Fungi,u,GT71-u,0.32457026839256287
GT71-u|AJR54125|S.cerevisiaeYJM682_Fungi,u,GT71-u,0.2837742865085602
GT44-u|ADH94633|C.difficile55767_Bacteria,u,GT44-u,0.3069639801979065
GT71-u|AJR37278|S.cerevisiaeYJM244_Fungi,u,GT71-u,0.30107560753822327
GT11-u|ACD47556|H.pyloriShi470_Bacteria,u,GT11-u,0.42152610421180725
GT53-u|AIQ10449|M.tuberculosis96121_Bacteria,u,GT53-u,0.475203275680542
GT71-u|AJU50132|S.cerevisiaeYJM1388_Fungi,u,GT71-u,0.3541581630706787
GT108-u|AEO25161|L.monocytogenesFSLR2-561_Bacteria,u,GT108-u,1.4922071695327759
GT73-u|AMU84195|E.colistrSanji_Bacteria,u,GT73-u,0.5825045108795166
GT53-u|AIH33841|M.tuberculosis0B229DS_Bacteria,u,GT53-u,0.45522648096084595
GT108-u|ABX87508|Y.pestisAngola_Bacteria,u,GT108-u,1.5246918201446533
GT29-u|AFU77570|M.virusAustBendigo7-92_,u,GT29-u,0.6111143827438354
GT44-u|AGT71343|C.trachomatisIa20-97_Bacteria,u,GT44-u,0.2873471677303314
GT26-u|AAU17663|B.cereusE33L_Bacteria,u,GT26-u,0.6294673085212708
GT48-u|QEO75918|C.tropicalis_Fungi,u,GT48-u,0.6860147714614868
GT29-u|AAM22800|H.sapiens_Metazoa,u,GT29-u,0.43793004751205444
