Name,Fold,Family,Err
GT69-u|AAY89392|C.gattiiVGIR265_Fungi,u,GT69-u,1.5432761907577515
GT69-u|AAC13946|C.neoformans_Fungi,u,GT69-u,0.7093133330345154
GT73-u|AIE00872|K.pneumoniaesubsppneumoniaeKP5-1_Bacteria,u,GT73-u,1.0260390043258667
GT48-u|ABX80511|C.parapsilosis_Fungi,u,GT48-u,0.4246346354484558
GT48-u|AAF34719|C.glabrataATCC90876_Fungi,u,GT48-u,0.44354429841041565
GT73-u|AFN85587|E.coli81009_Bacteria,u,GT73-u,1.0861330032348633
GT42-u|AAG43979|C.jejuniATCC43432_Bacteria,u,GT42-u,0.8860220909118652
GT89-u|ADL11403|C.pseudotuberculosisC231_Bacteria,u,GT89-u,0.34818464517593384
GT48-u|ADO14232|C.glabrataCBS138_Fungi,u,GT48-u,0.46430671215057373
GT89-u|AET21135|M.tuberculosisvariantbovisBCGstrMexico_Bacteria,u,GT89-u,0.3330478072166443
GT53-u|AKP07770|C.pseudotuberculosis262_Bacteria,u,GT53-u,0.33433499932289124
GT44-u|QCV10367|E.coliO157H7ECP17-1298_Bacteria,u,GT44-u,0.8408868908882141
GT53-u|AGL33304|M.tuberculosisEAI5NITR206_Bacteria,u,GT53-u,0.3230540156364441
GT26-u|AAU20247|B.cereusE33L_Bacteria,u,GT26-u,1.1037511825561523
GT97-u|ABW93688|N.meningitidisWNTP118-13ST-22_Bacteria,u,GT97-u,1.1017186641693115
GT71-u|AJR81324|S.cerevisiaeYJM451_Fungi,u,GT71-u,0.5826281905174255
GT71-u|AJP83164|S.cerevisiaeYJM1418_Fungi,u,GT71-u,0.567179799079895
GT76-u|AHY74490|S.cerevisiaeYJM993_Fungi,u,GT76-u,0.33035942912101746
GT71-u|AJT08527|S.cerevisiaeYJM627_Fungi,u,GT71-u,0.5601521134376526
GT71-u|AJR54125|S.cerevisiaeYJM682_Fungi,u,GT71-u,0.5417585968971252
GT44-u|ADH94633|C.difficile55767_Bacteria,u,GT44-u,0.6516488194465637
GT71-u|AJR37278|S.cerevisiaeYJM244_Fungi,u,GT71-u,0.5447336435317993
GT11-u|ACD47556|H.pyloriShi470_Bacteria,u,GT11-u,1.0501428842544556
GT53-u|AIQ10449|M.tuberculosis96121_Bacteria,u,GT53-u,0.3528529107570648
GT71-u|AJU50132|S.cerevisiaeYJM1388_Fungi,u,GT71-u,0.564723551273346
GT108-u|AEO25161|L.monocytogenesFSLR2-561_Bacteria,u,GT108-u,1.7182786464691162
GT73-u|AMU84195|E.colistrSanji_Bacteria,u,GT73-u,1.1150957345962524
GT53-u|AIH33841|M.tuberculosis0B229DS_Bacteria,u,GT53-u,0.3385333716869354
GT108-u|ABX87508|Y.pestisAngola_Bacteria,u,GT108-u,1.7095110416412354
GT29-u|AFU77570|M.virusAustBendigo7-92_,u,GT29-u,1.0232172012329102
GT44-u|AGT71343|C.trachomatisIa20-97_Bacteria,u,GT44-u,0.38878101110458374
GT26-u|AAU17663|B.cereusE33L_Bacteria,u,GT26-u,0.986441433429718
GT48-u|QEO75918|C.tropicalis_Fungi,u,GT48-u,1.0585311651229858
GT29-u|AAM22800|H.sapiens_Metazoa,u,GT29-u,0.5907695889472961
GT42-u|AAG29922|C.jejuniMSC57360_Bacteria,u,GT42-u,0.9283437132835388
GT29-u|CAG26711|P.troglodytes_Metazoa,u,GT29-u,1.006927490234375
GT26-u|AAU25262|B.licheniformisDSM13ATCC14580_Bacteria,u,GT26-u,1.0479602813720703
GT26-u|AME07213|B.spSDLI1_Bacteria,u,GT26-u,1.0948030948638916
GT11-u|AVG83124|H.pylori713_3_Bacteria,u,GT11-u,1.0750311613082886
GT42-u|SNV82358|P.multocidaNCTC10322_Bacteria,u,GT42-u,1.51250159740448
GT26-u|ANP84068|B.spB252016b_Bacteria,u,GT26-u,1.0844582319259644
GT26-u|ACK94976|B.cereusG9842_Bacteria,u,GT26-u,0.9962736368179321
GT100-u|AUP31583|S.agalactiaeSA341_Bacteria,u,GT100-u,1.043757438659668
GT89-u|ALR13784|M.saopaulenseEPM10906_Bacteria,u,GT89-u,0.3214578628540039
GT26-u|ADV94380|B.subtilisBSn5_Bacteria,u,GT26-u,1.0708630084991455
GT100-u|AOQ20262|S.agalactiaeWC1535_Bacteria,u,GT100-u,1.0079172849655151
GT29-u|AAH65936|H.sapiens_Metazoa,u,GT29-u,0.7153466939926147
GT53-u|AAC44547|M.avium2151_Bacteria,u,GT53-u,0.3631000220775604
GT89-u|ATO61056|M.aviumsubsphominissuisHP17_Bacteria,u,GT89-u,0.3322904706001282
GT53-u|AAC44548|M.avium2151_Bacteria,u,GT53-u,0.3623386323451996
GT53-u|APT09111|M.aviumsubsphominissuisH87_Bacteria,u,GT53-u,0.33612948656082153
GT26-u|QHK00480|B.subtilisSRCM102754_Bacteria,u,GT26-u,1.0507118701934814
GT42-u|ABQ99866|H.influenzaePittGG_Bacteria,u,GT42-u,0.7721518278121948
GT26-u|AKC67570|B.pumilusW3_Bacteria,u,GT26-u,1.0976488590240479
GT73-u|AVQ93078|C.freundiiB9-C2_Bacteria,u,GT73-u,1.2340965270996094
GT100-u|ARU67633|H.somniUSDA-ARS-USMARC-63255_Bacteria,u,GT100-u,1.105225682258606
GT53-u|AIK83921|C.glutamicumAR1_Bacteria,u,GT53-u,0.32602518796920776
GT89-u|AGT06584|C.glutamicumMB001_Bacteria,u,GT89-u,0.31246626377105713
GT29-u|CAD45371|H.sapiens_Metazoa,u,GT29-u,0.93771892786026
GT100-u|ABQ98854|H.influenzaePittEE_Bacteria,u,GT100-u,1.0925992727279663
GT99-u|ABR77902|K.pneumoniaesubsppneumoniaeMGH78578_Bacteria,u,GT99-u,0.7375233173370361
GT26-u|ANU62099|A.muciniphilaYL44_Bacteria,u,GT26-u,0.9771826863288879
GT44-u|ADH94634|C.difficileCH6230_Bacteria,u,GT44-u,0.6422221660614014
GT11-u|ACD04967|A.muciniphilaATCCBAA-835_Bacteria,u,GT11-u,1.1751140356063843
GT44-u|ADH94625|C.difficileCH6223_Bacteria,u,GT44-u,0.6961779594421387
GT11-u|ATG41145|P.piscinaeP14_Bacteria,u,GT11-u,1.069625735282898
GT73-u|AWT18412|K.michiganensisAACKY_Bacteria,u,GT73-u,1.0407187938690186
GT42-u|QEQ59964|H.influenzaebiotypeaegyptiusHE37F3052_Bacteria,u,GT42-u,0.8526681065559387
GT100-u|AAD28703|H.ducreyi35000_Bacteria,u,GT100-u,1.0370194911956787
GT89-u|ALE39262|L.interrogansserovarHardjostrNorma_Bacteria,u,GT89-u,0.3851284980773926
GT11-u|AYR34836|A.muciniphilaAMDK-2_Bacteria,u,GT11-u,1.1034125089645386
GT102-u|AZR77076|B.thuringiensisC15_Bacteria,u,GT102-u,0.7907581329345703
GT108-u|ACS25873|G.spWCH70_Bacteria,u,GT108-u,1.7185221910476685
GT29-u|AAF17104|C.aethiops_Metazoa,u,GT29-u,1.4130821228027344
GT100-u|ASI50160|E.coliFORC_043_Bacteria,u,GT100-u,0.9901604056358337
GT29-u|ACH33352|H.sapiens_Metazoa,u,GT29-u,0.9793638586997986
GT110-u|AAH02596|H.sapiens_Metazoa,u,GT110-u,0.8430640697479248
GT42-u|ANS24493|C.jejunisubspjejuniRM1285_Bacteria,u,GT42-u,0.5668400526046753
GT53-u|AFE18574|M.tuberculosisRGTB327_Bacteria,u,GT53-u,0.33918842673301697
GT53-u|AEX68800|C.diphtheriaePW8_Bacteria,u,GT53-u,0.33898264169692993
GT53-u|AFC41460|M.intracellulareATCC13950_Bacteria,u,GT53-u,0.33430951833724976
GT89-u|QCO39167|L.interrogansFMAS_KW1_Bacteria,u,GT89-u,0.35429081320762634
GT53-u|AFC51743|M.paraintracellulare_Bacteria,u,GT53-u,0.3563573658466339
GT44-u|AVE48566|S.marcescensAR_0027_Bacteria,u,GT44-u,0.7818881869316101
GT89-u|AMX71271|L.borgpeterseniiserovarHardjoNVSLS818_Bacteria,u,GT89-u,0.3675714433193207
GT89-u|AXX14619|L.borgpeterseniiserovarCeylonicaPiyasena_Bacteria,u,GT89-u,0.32075101137161255
GT26-u|AIY74177|B.cereus03BB87_Bacteria,u,GT26-u,0.9979600310325623
