Name,Fold,Family,Err
GT69-u|AAY89392|C.gattiiVGIR265_Fungi,u,GT69-u,2.001175880432129
GT69-u|AAC13946|C.neoformans_Fungi,u,GT69-u,1.138793706893921
GT73-u|AIE00872|K.pneumoniaesubsppneumoniaeKP5-1_Bacteria,u,GT73-u,1.5908218622207642
GT48-u|ABX80511|C.parapsilosis_Fungi,u,GT48-u,0.6980177760124207
GT48-u|AAF34719|C.glabrataATCC90876_Fungi,u,GT48-u,0.7459233999252319
GT73-u|AFN85587|E.coli81009_Bacteria,u,GT73-u,1.6386756896972656
GT42-u|AAG43979|C.jejuniATCC43432_Bacteria,u,GT42-u,1.3947227001190186
GT89-u|ADL11403|C.pseudotuberculosisC231_Bacteria,u,GT89-u,0.5077044367790222
GT48-u|ADO14232|C.glabrataCBS138_Fungi,u,GT48-u,0.7436980605125427
GT89-u|AET21135|M.tuberculosisvariantbovisBCGstrMexico_Bacteria,u,GT89-u,0.530255913734436
GT53-u|AKP07770|C.pseudotuberculosis262_Bacteria,u,GT53-u,0.46698474884033203
GT44-u|QCV10367|E.coliO157H7ECP17-1298_Bacteria,u,GT44-u,1.2067792415618896
GT53-u|AGL33304|M.tuberculosisEAI5NITR206_Bacteria,u,GT53-u,0.5066459774971008
GT26-u|AAU20247|B.cereusE33L_Bacteria,u,GT26-u,1.7164829969406128
GT97-u|ABW93688|N.meningitidisWNTP118-13ST-22_Bacteria,u,GT97-u,1.6134203672409058
GT71-u|AJR81324|S.cerevisiaeYJM451_Fungi,u,GT71-u,0.9529429078102112
GT71-u|AJP83164|S.cerevisiaeYJM1418_Fungi,u,GT71-u,0.8889041543006897
GT76-u|AHY74490|S.cerevisiaeYJM993_Fungi,u,GT76-u,0.4383958578109741
GT71-u|AJT08527|S.cerevisiaeYJM627_Fungi,u,GT71-u,0.8968605995178223
GT71-u|AJR54125|S.cerevisiaeYJM682_Fungi,u,GT71-u,0.8312410116195679
GT44-u|ADH94633|C.difficile55767_Bacteria,u,GT44-u,0.9480024576187134
GT71-u|AJR37278|S.cerevisiaeYJM244_Fungi,u,GT71-u,0.8706960678100586
GT11-u|ACD47556|H.pyloriShi470_Bacteria,u,GT11-u,1.5789645910263062
GT53-u|AIQ10449|M.tuberculosis96121_Bacteria,u,GT53-u,0.39495736360549927
GT71-u|AJU50132|S.cerevisiaeYJM1388_Fungi,u,GT71-u,0.8417724967002869
GT108-u|AEO25161|L.monocytogenesFSLR2-561_Bacteria,u,GT108-u,2.5459039211273193
GT73-u|AMU84195|E.colistrSanji_Bacteria,u,GT73-u,1.6182277202606201
GT53-u|AIH33841|M.tuberculosis0B229DS_Bacteria,u,GT53-u,0.47170644998550415
GT108-u|ABX87508|Y.pestisAngola_Bacteria,u,GT108-u,2.6085872650146484
GT29-u|AFU77570|M.virusAustBendigo7-92_,u,GT29-u,1.493082046508789
GT44-u|AGT71343|C.trachomatisIa20-97_Bacteria,u,GT44-u,0.6733579039573669
GT26-u|AAU17663|B.cereusE33L_Bacteria,u,GT26-u,1.5158928632736206
GT48-u|QEO75918|C.tropicalis_Fungi,u,GT48-u,1.269584059715271
GT29-u|AAM22800|H.sapiens_Metazoa,u,GT29-u,0.9255910515785217
GT42-u|AAG29922|C.jejuniMSC57360_Bacteria,u,GT42-u,1.547156810760498
GT29-u|CAG26711|P.troglodytes_Metazoa,u,GT29-u,1.385348916053772
GT26-u|AAU25262|B.licheniformisDSM13ATCC14580_Bacteria,u,GT26-u,1.56017005443573
GT26-u|AME07213|B.spSDLI1_Bacteria,u,GT26-u,1.6007107496261597
GT11-u|AVG83124|H.pylori713_3_Bacteria,u,GT11-u,1.4627095460891724
GT42-u|SNV82358|P.multocidaNCTC10322_Bacteria,u,GT42-u,2.0765557289123535
GT26-u|ANP84068|B.spB252016b_Bacteria,u,GT26-u,1.712449550628662
GT26-u|ACK94976|B.cereusG9842_Bacteria,u,GT26-u,1.519791841506958
GT100-u|AUP31583|S.agalactiaeSA341_Bacteria,u,GT100-u,1.563977837562561
GT89-u|ALR13784|M.saopaulenseEPM10906_Bacteria,u,GT89-u,0.46251335740089417
GT26-u|ADV94380|B.subtilisBSn5_Bacteria,u,GT26-u,1.6200560331344604
GT100-u|AOQ20262|S.agalactiaeWC1535_Bacteria,u,GT100-u,1.4439566135406494
GT29-u|AAH65936|H.sapiens_Metazoa,u,GT29-u,1.019836664199829
GT53-u|AAC44547|M.avium2151_Bacteria,u,GT53-u,0.48578789830207825
GT89-u|ATO61056|M.aviumsubsphominissuisHP17_Bacteria,u,GT89-u,0.47346439957618713
GT53-u|AAC44548|M.avium2151_Bacteria,u,GT53-u,0.4145338237285614
GT53-u|APT09111|M.aviumsubsphominissuisH87_Bacteria,u,GT53-u,0.37864285707473755
GT26-u|QHK00480|B.subtilisSRCM102754_Bacteria,u,GT26-u,1.5246723890304565
GT42-u|ABQ99866|H.influenzaePittGG_Bacteria,u,GT42-u,1.1272978782653809
GT26-u|AKC67570|B.pumilusW3_Bacteria,u,GT26-u,1.6529605388641357
GT73-u|AVQ93078|C.freundiiB9-C2_Bacteria,u,GT73-u,1.7028237581253052
GT100-u|ARU67633|H.somniUSDA-ARS-USMARC-63255_Bacteria,u,GT100-u,1.5403648614883423
GT53-u|AIK83921|C.glutamicumAR1_Bacteria,u,GT53-u,0.49556660652160645
GT89-u|AGT06584|C.glutamicumMB001_Bacteria,u,GT89-u,0.5565598607063293
GT29-u|CAD45371|H.sapiens_Metazoa,u,GT29-u,1.3582366704940796
GT100-u|ABQ98854|H.influenzaePittEE_Bacteria,u,GT100-u,1.7629607915878296
GT99-u|ABR77902|K.pneumoniaesubsppneumoniaeMGH78578_Bacteria,u,GT99-u,1.0700032711029053
GT26-u|ANU62099|A.muciniphilaYL44_Bacteria,u,GT26-u,1.4540693759918213
GT44-u|ADH94634|C.difficileCH6230_Bacteria,u,GT44-u,0.9108527898788452
GT11-u|ACD04967|A.muciniphilaATCCBAA-835_Bacteria,u,GT11-u,1.629042148590088
GT44-u|ADH94625|C.difficileCH6223_Bacteria,u,GT44-u,1.0891146659851074
GT11-u|ATG41145|P.piscinaeP14_Bacteria,u,GT11-u,1.4367647171020508
GT73-u|AWT18412|K.michiganensisAACKY_Bacteria,u,GT73-u,1.4345957040786743
GT42-u|QEQ59964|H.influenzaebiotypeaegyptiusHE37F3052_Bacteria,u,GT42-u,1.2570722103118896
GT100-u|AAD28703|H.ducreyi35000_Bacteria,u,GT100-u,1.581620454788208
GT89-u|ALE39262|L.interrogansserovarHardjostrNorma_Bacteria,u,GT89-u,0.5432388186454773
GT11-u|AYR34836|A.muciniphilaAMDK-2_Bacteria,u,GT11-u,1.5830321311950684
GT102-u|AZR77076|B.thuringiensisC15_Bacteria,u,GT102-u,1.1887234449386597
GT108-u|ACS25873|G.spWCH70_Bacteria,u,GT108-u,2.543774127960205
GT29-u|AAF17104|C.aethiops_Metazoa,u,GT29-u,2.0606486797332764
GT100-u|ASI50160|E.coliFORC_043_Bacteria,u,GT100-u,1.4574848413467407
GT29-u|ACH33352|H.sapiens_Metazoa,u,GT29-u,1.3506191968917847
GT110-u|AAH02596|H.sapiens_Metazoa,u,GT110-u,1.2260562181472778
GT42-u|ANS24493|C.jejunisubspjejuniRM1285_Bacteria,u,GT42-u,0.9211013317108154
GT53-u|AFE18574|M.tuberculosisRGTB327_Bacteria,u,GT53-u,0.49783292412757874
GT53-u|AEX68800|C.diphtheriaePW8_Bacteria,u,GT53-u,0.5087197422981262
GT53-u|AFC41460|M.intracellulareATCC13950_Bacteria,u,GT53-u,0.4044393002986908
GT89-u|QCO39167|L.interrogansFMAS_KW1_Bacteria,u,GT89-u,0.5225154757499695
GT53-u|AFC51743|M.paraintracellulare_Bacteria,u,GT53-u,0.4916055500507355
GT44-u|AVE48566|S.marcescensAR_0027_Bacteria,u,GT44-u,1.287534475326538
GT89-u|AMX71271|L.borgpeterseniiserovarHardjoNVSLS818_Bacteria,u,GT89-u,0.5880956053733826
GT89-u|AXX14619|L.borgpeterseniiserovarCeylonicaPiyasena_Bacteria,u,GT89-u,0.48336222767829895
GT26-u|AIY74177|B.cereus03BB87_Bacteria,u,GT26-u,1.5285248756408691
GT53-u|AOS90394|M.chimaeraAH16_Bacteria,u,GT53-u,0.4171311557292938
GT29-u|AAH31476|H.sapiens_Metazoa,u,GT29-u,1.057777762413025
GT53-u|AGZ51276|M.kansasiiATCC12478_Bacteria,u,GT53-u,0.4497450888156891
GT99-u|AZR62470|K.quasipneumoniaeD120-1_Bacteria,u,GT99-u,1.809773325920105
GT48-u|AYN77793|C.auris_Fungi,u,GT48-u,0.7475181221961975
GT108-u|ACX79912|G.spY412MC61_Bacteria,u,GT108-u,2.540959596633911
GT29-u|ACM82503|H.sapiens_Metazoa,u,GT29-u,1.2095859050750732
GT89-u|ASW98754|M.chimaeraFLAC0070_Bacteria,u,GT89-u,0.44952744245529175
GT26-u|AXI31973|B.megateriumSR7_Bacteria,u,GT26-u,1.6912424564361572
GT53-u|AIT88126|C.ulcerans210932_Bacteria,u,GT53-u,0.47621089220046997
GT89-u|AIT90080|C.ulcerans210932_Bacteria,u,GT89-u,0.5277937650680542
GT100-u|APR01827|C.botulinumF634_Bacteria,u,GT100-u,1.4022389650344849
GT29-u|AAB87642|H.sapiens_Metazoa,u,GT29-u,1.2314285039901733
GT42-u|ABQ98860|H.influenzaePittEE_Bacteria,u,GT42-u,1.182682752609253
GT29-u|AAA42146|R.norvegicus_Metazoa,u,GT29-u,1.054349422454834
GT29-u|AFJ70779|M.mulatta_Metazoa,u,GT29-u,1.0503078699111938
GT29-u|AAI05253|B.taurus_Metazoa,u,GT29-u,1.311835765838623
GT29-u|BAE26116|M.musculusICR_Metazoa,u,GT29-u,1.1138452291488647
GT29-u|ALQ34076|H.sapiens_Metazoa,u,GT29-u,1.7955048084259033
GT76-u|ADZ73732|T.aduncus_Metazoa,u,GT76-u,0.9535236358642578
GT73-u|QCW32289|E.coliKR2009_Bacteria,u,GT73-u,1.6120034456253052
GT48-u|QFZ26577|C.lusitaniaeP1_Fungi,u,GT48-u,0.7635456323623657
GT42-u|ABR14150|H.influenzaeDH1_Bacteria,u,GT42-u,1.1296801567077637
GT29-u|BAG52854|H.sapiens_Metazoa,u,GT29-u,1.7913334369659424
GT11-u|AHE61805|E.albertiiKF1_Bacteria,u,GT11-u,1.6181265115737915
GT106-u|ABR17811|P.sitchensis_Streptophyta,u,GT106-u,0.784650981426239
GT42-u|AOH52165|C.jejunisubspjejuni14980A_Bacteria,u,GT42-u,1.4751884937286377
GT26-u|AWJ92206|A.brasilenseSp245_Bacteria,u,GT26-u,1.4233605861663818
GT29-u|AAC17874|H.sapiens_Metazoa,u,GT29-u,1.200417160987854
GT29-u|AFE66355|M.mulatta_Metazoa,u,GT29-u,1.3026350736618042
GT102-u|AXO92998|B.anthracisMCCC1A01412_Bacteria,u,GT102-u,1.171353816986084
GT11-u|AUQ60107|P.inhibensP30_Bacteria,u,GT11-u,1.4899977445602417
GT29-u|BAG58078|H.sapiens_Metazoa,u,GT29-u,1.7223198413848877
GT26-u|ABS24118|B.cytotoxicusNVH391-98_Bacteria,u,GT26-u,1.6632297039031982
