Name,Fold,Family,Err
GT69-u|AAY89392|C.gattiiVGIR265_Fungi,u,GT69-u,0.2785598933696747
GT69-u|AAC13946|C.neoformans_Fungi,u,GT69-u,0.20483316481113434
GT73-u|AIE00872|K.pneumoniaesubsppneumoniaeKP5-1_Bacteria,u,GT73-u,0.2557757794857025
GT48-u|ABX80511|C.parapsilosis_Fungi,u,GT48-u,0.2525685727596283
GT48-u|AAF34719|C.glabrataATCC90876_Fungi,u,GT48-u,0.26463568210601807
GT73-u|AFN85587|E.coli81009_Bacteria,u,GT73-u,0.24227693676948547
GT42-u|AAG43979|C.jejuniATCC43432_Bacteria,u,GT42-u,0.2597878873348236
GT89-u|ADL11403|C.pseudotuberculosisC231_Bacteria,u,GT89-u,0.3590213358402252
GT48-u|ADO14232|C.glabrataCBS138_Fungi,u,GT48-u,0.26003843545913696
GT89-u|AET21135|M.tuberculosisvariantbovisBCGstrMexico_Bacteria,u,GT89-u,0.33071956038475037
GT53-u|AKP07770|C.pseudotuberculosis262_Bacteria,u,GT53-u,0.6139693856239319
GT44-u|QCV10367|E.coliO157H7ECP17-1298_Bacteria,u,GT44-u,0.34014278650283813
GT53-u|AGL33304|M.tuberculosisEAI5NITR206_Bacteria,u,GT53-u,0.6224698424339294
GT26-u|AAU20247|B.cereusE33L_Bacteria,u,GT26-u,0.24088062345981598
GT97-u|ABW93688|N.meningitidisWNTP118-13ST-22_Bacteria,u,GT97-u,0.21609869599342346
GT71-u|AJR81324|S.cerevisiaeYJM451_Fungi,u,GT71-u,0.2283165156841278
GT71-u|AJP83164|S.cerevisiaeYJM1418_Fungi,u,GT71-u,0.1963963657617569
GT76-u|AHY74490|S.cerevisiaeYJM993_Fungi,u,GT76-u,0.7318015694618225
GT71-u|AJT08527|S.cerevisiaeYJM627_Fungi,u,GT71-u,0.20699074864387512
GT71-u|AJR54125|S.cerevisiaeYJM682_Fungi,u,GT71-u,0.1521550714969635
GT44-u|ADH94633|C.difficile55767_Bacteria,u,GT44-u,0.2469710260629654
GT71-u|AJR37278|S.cerevisiaeYJM244_Fungi,u,GT71-u,0.2181370109319687
GT11-u|ACD47556|H.pyloriShi470_Bacteria,u,GT11-u,0.23071207106113434
GT53-u|AIQ10449|M.tuberculosis96121_Bacteria,u,GT53-u,0.6084691882133484
GT71-u|AJU50132|S.cerevisiaeYJM1388_Fungi,u,GT71-u,0.2812110185623169
GT108-u|AEO25161|L.monocytogenesFSLR2-561_Bacteria,u,GT108-u,0.7503443360328674
GT73-u|AMU84195|E.colistrSanji_Bacteria,u,GT73-u,0.2562465965747833
GT53-u|AIH33841|M.tuberculosis0B229DS_Bacteria,u,GT53-u,0.6802610754966736
GT108-u|ABX87508|Y.pestisAngola_Bacteria,u,GT108-u,0.8687689900398254
GT29-u|AFU77570|M.virusAustBendigo7-92_,u,GT29-u,0.21555909514427185
GT44-u|AGT71343|C.trachomatisIa20-97_Bacteria,u,GT44-u,0.18470406532287598
GT26-u|AAU17663|B.cereusE33L_Bacteria,u,GT26-u,0.2147543877363205
