Name,Fold,Family,Err
GT69-u|AAY89392|C.gattiiVGIR265_Fungi,u,GT69-u,1.5432764291763306
GT69-u|AAC13946|C.neoformans_Fungi,u,GT69-u,0.7093133926391602
GT73-u|AIE00872|K.pneumoniaesubsppneumoniaeKP5-1_Bacteria,u,GT73-u,1.0260388851165771
GT48-u|ABX80511|C.parapsilosis_Fungi,u,GT48-u,0.42463454604148865
GT48-u|AAF34719|C.glabrataATCC90876_Fungi,u,GT48-u,0.44354429841041565
GT73-u|AFN85587|E.coli81009_Bacteria,u,GT73-u,1.0861331224441528
GT42-u|AAG43979|C.jejuniATCC43432_Bacteria,u,GT42-u,0.8860219717025757
GT89-u|ADL11403|C.pseudotuberculosisC231_Bacteria,u,GT89-u,0.3481846749782562
GT48-u|ADO14232|C.glabrataCBS138_Fungi,u,GT48-u,0.4643065631389618
GT89-u|AET21135|M.tuberculosisvariantbovisBCGstrMexico_Bacteria,u,GT89-u,0.33304786682128906
GT53-u|AKP07770|C.pseudotuberculosis262_Bacteria,u,GT53-u,0.33433493971824646
GT44-u|QCV10367|E.coliO157H7ECP17-1298_Bacteria,u,GT44-u,0.8408868312835693
GT53-u|AGL33304|M.tuberculosisEAI5NITR206_Bacteria,u,GT53-u,0.3230540156364441
GT26-u|AAU20247|B.cereusE33L_Bacteria,u,GT26-u,1.1037511825561523
GT97-u|ABW93688|N.meningitidisWNTP118-13ST-22_Bacteria,u,GT97-u,1.101718544960022
GT71-u|AJR81324|S.cerevisiaeYJM451_Fungi,u,GT71-u,0.5826281309127808
GT71-u|AJP83164|S.cerevisiaeYJM1418_Fungi,u,GT71-u,0.5671799778938293
GT76-u|AHY74490|S.cerevisiaeYJM993_Fungi,u,GT76-u,0.3303593099117279
GT71-u|AJT08527|S.cerevisiaeYJM627_Fungi,u,GT71-u,0.5601521730422974
GT71-u|AJR54125|S.cerevisiaeYJM682_Fungi,u,GT71-u,0.54175865650177
GT44-u|ADH94633|C.difficile55767_Bacteria,u,GT44-u,0.6516488194465637
GT71-u|AJR37278|S.cerevisiaeYJM244_Fungi,u,GT71-u,0.5447337031364441
GT11-u|ACD47556|H.pyloriShi470_Bacteria,u,GT11-u,1.0501428842544556
GT53-u|AIQ10449|M.tuberculosis96121_Bacteria,u,GT53-u,0.3528529107570648
GT71-u|AJU50132|S.cerevisiaeYJM1388_Fungi,u,GT71-u,0.5647234916687012
GT108-u|AEO25161|L.monocytogenesFSLR2-561_Bacteria,u,GT108-u,1.718278408050537
GT73-u|AMU84195|E.colistrSanji_Bacteria,u,GT73-u,1.1150959730148315
GT53-u|AIH33841|M.tuberculosis0B229DS_Bacteria,u,GT53-u,0.33853334188461304
GT108-u|ABX87508|Y.pestisAngola_Bacteria,u,GT108-u,1.7095115184783936
GT29-u|AFU77570|M.virusAustBendigo7-92_,u,GT29-u,1.0232172012329102
GT44-u|AGT71343|C.trachomatisIa20-97_Bacteria,u,GT44-u,0.38878098130226135
GT26-u|AAU17663|B.cereusE33L_Bacteria,u,GT26-u,0.986441433429718
GT48-u|QEO75918|C.tropicalis_Fungi,u,GT48-u,1.0585311651229858
GT29-u|AAM22800|H.sapiens_Metazoa,u,GT29-u,0.5907697677612305
GT42-u|AAG29922|C.jejuniMSC57360_Bacteria,u,GT42-u,0.9283437132835388
GT29-u|CAG26711|P.troglodytes_Metazoa,u,GT29-u,1.0069273710250854
GT26-u|AAU25262|B.licheniformisDSM13ATCC14580_Bacteria,u,GT26-u,1.0479602813720703
GT26-u|AME07213|B.spSDLI1_Bacteria,u,GT26-u,1.094802975654602
GT11-u|AVG83124|H.pylori713_3_Bacteria,u,GT11-u,1.0750309228897095
GT42-u|SNV82358|P.multocidaNCTC10322_Bacteria,u,GT42-u,1.51250159740448
GT26-u|ANP84068|B.spB252016b_Bacteria,u,GT26-u,1.0844582319259644
GT26-u|ACK94976|B.cereusG9842_Bacteria,u,GT26-u,0.9962738752365112
GT100-u|AUP31583|S.agalactiaeSA341_Bacteria,u,GT100-u,1.0437570810317993
GT89-u|ALR13784|M.saopaulenseEPM10906_Bacteria,u,GT89-u,0.3214578926563263
GT26-u|ADV94380|B.subtilisBSn5_Bacteria,u,GT26-u,1.0708630084991455
GT100-u|AOQ20262|S.agalactiaeWC1535_Bacteria,u,GT100-u,1.007917046546936
GT29-u|AAH65936|H.sapiens_Metazoa,u,GT29-u,0.7153465747833252
GT53-u|AAC44547|M.avium2151_Bacteria,u,GT53-u,0.36309999227523804
GT89-u|ATO61056|M.aviumsubsphominissuisHP17_Bacteria,u,GT89-u,0.3322904706001282
GT53-u|AAC44548|M.avium2151_Bacteria,u,GT53-u,0.3623386025428772
GT53-u|APT09111|M.aviumsubsphominissuisH87_Bacteria,u,GT53-u,0.33612945675849915
GT26-u|QHK00480|B.subtilisSRCM102754_Bacteria,u,GT26-u,1.0507118701934814
GT42-u|ABQ99866|H.influenzaePittGG_Bacteria,u,GT42-u,0.7721518874168396
GT26-u|AKC67570|B.pumilusW3_Bacteria,u,GT26-u,1.0976488590240479
GT73-u|AVQ93078|C.freundiiB9-C2_Bacteria,u,GT73-u,1.2340962886810303
GT100-u|ARU67633|H.somniUSDA-ARS-USMARC-63255_Bacteria,u,GT100-u,1.1052258014678955
GT53-u|AIK83921|C.glutamicumAR1_Bacteria,u,GT53-u,0.32602518796920776
GT89-u|AGT06584|C.glutamicumMB001_Bacteria,u,GT89-u,0.31246623396873474
GT29-u|CAD45371|H.sapiens_Metazoa,u,GT29-u,0.9377189874649048
GT100-u|ABQ98854|H.influenzaePittEE_Bacteria,u,GT100-u,1.0925991535186768
